task_id,platform_id,coding-game,coding-game_reason,extras,harmful_any,harmful_visual,landcover-type_text,landcover-type_visual_0,landcover-type_visual_1,landcover-type_visual_2,landscape-type_expl_text,landscape-type_expl_visual_0,landscape-type_expl_visual_1,landscape-type_expl_visual_3,landscape-type_other_text,landscape-type_other_visual_0,landscape-type_text,landscape-type_visual_0,landscape-type_visual_1,landscape-type_visual_2,landscape-type_visual_3,language_correct,media_relevant,nature_any,nature_text,nature_visual,nep_biological_expl_text,nep_biological_expl_visual_0,nep_biological_expl_visual_1,nep_biological_expl_visual_2,nep_biological_expl_visual_3,nep_biological_text,nep_biological_visual_0,nep_biological_visual_1,nep_biological_visual_2,nep_biological_visual_3,nep_materiality_expl_text,nep_materiality_expl_visual_0,nep_materiality_text,nep_materiality_visual_0,nep_materiality_visual_1,nep_materiality_visual_2,nep_materiality_visual_3,timestamps,user_ids
10176,1571892873238581248,No;No,,Video game;Food,,,,,,,,,,,,,,artificial_surfaces;none,none;none,none;none,none;none,Yes;Yes,"Image 1,Image 2,Image 3,Image 4;Image 1,Image 2,Image 3,Image 4",Yes;Yes,No;No,Yes;Yes,,,,,,,biotic;biotic,biotic;biotic,biotic;abiotic,biotic;abiotic,,,,immaterial;immaterial,immaterial;immaterial,immaterial;immaterial,immaterial;immaterial,2025-04-03 17:56:12.398880+00:00;2025-04-03 18:28:31.380167+00:00,10;28
10178,1572194863092826114,No;No,,,visual,Image 1,,,,,,,,,,,"none,forest_and_seminatural_areas;none,forest_and_seminatural_areas",none;none,none;none,none;none,none;none,Yes;Yes,Image 1;Image 1,Yes;Yes,Yes;Yes,Yes;Yes,,,,,,biotic;biotic,,,,,,,material;material,,,,,2025-03-31 08:58:47.029159+00:00;2025-03-31 09:00:27.658821+00:00,30;31
10179,1572345858020065281,No;No,,,,,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,Image 1,Yes;Yes,Yes;Yes,No;Yes,rocks,,,,,abiotic;biotic,,,,,,,material;material,,,,,2025-03-31 08:52:03.134017+00:00;2025-03-31 08:54:12.486720+00:00,7;30
10180,1572496852985196546,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-03-31 17:17:02.928608+00:00;2025-04-01 08:40:34.565116+00:00,7;42
10181,1572798842722226178,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 17:11:51.688388+00:00;2025-04-01 15:49:23.278352+00:00,7;42
10183,1487637694478188544,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-02 14:08:43.553912+00:00;2025-04-01 15:59:38.017098+00:00,15;42
10185,1573402822598688790,No;No,,,,,,,,,,,,,,,,water_bodies,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,Yes;Yes,Yes;Yes,earthquake,map,,,,abiotic;abiotic,abiotic;abiotic,,,,,,material;material,material;immaterial,,,,2025-04-02 13:27:33.750251+00:00;2025-04-01 16:20:51.986665+00:00,15;42
10186,1573553817500749825,No;No,,,,,,,,,,,,,,,,none,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,No;No,Yes;Yes,,,,,,,biotic;biotic,,,,,,,material;material,,,,2025-04-01 14:04:41.690049+00:00;2025-04-01 13:59:08.926076+00:00,7;42
10187,1573704812503662592,No;No,,Sport,,,,,,,,,,,,,,,,,,Yes;Yes,Image 1,Yes;No,No;No,Yes;No,,,,,,,biotic,,,,,,,immaterial,,,,2025-04-02 14:37:37.854720+00:00;2025-04-01 07:56:18.149114+00:00,15;42
10188,1573931304806031360,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-02 14:54:10.688743+00:00;2025-04-03 15:42:21.838795+00:00,15;17
10190,1574308792312819712,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 22:21:00.502860+00:00;2025-04-08 09:30:28.192682+00:00,10;29
10191,1574459787290456064,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-02 14:07:01.655464+00:00;2025-04-01 13:19:39.529104+00:00,15;42
10192,1574610782121525248,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 12:55:09.842935+00:00;2025-04-01 13:02:03.967637+00:00,15;42
10193,1574837274663174144,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-02 13:18:04.317462+00:00;2025-04-01 13:36:07.545053+00:00,15;42
10195,1574912772063694848,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-03-31 09:28:24.883392+00:00;2025-03-31 10:25:08.312530+00:00,16;30
10196,1575139264546881551,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-03-31 09:04:53.668957+00:00;2025-03-31 09:04:19.638699+00:00,16;30
10198,1575365756832731136,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-01 09:57:49.109289+00:00;2025-04-01 08:33:48.254472+00:00,1;42
10200,1575667746691424256,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 16:42:36.306412+00:00;2025-04-01 13:02:29.682133+00:00,7;42
10201,1575818741786767360,No;No,,Food,,,,,,,,,,,,,none,artificial_surfaces;artificial_surfaces,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,No;Yes,Yes;Yes,,,,,,biotic,biotic;biotic,,,,,,immaterial,material;material,,,,2025-04-03 18:25:50.784522+00:00;2025-04-03 18:40:12.710441+00:00,10;28
10202,1575969736743354368,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 13:47:04.226141+00:00;2025-04-01 13:33:07.705811+00:00,15;42
10203,1576120731532144640,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-03-31 10:24:56.298530+00:00;2025-03-31 09:23:50.521326+00:00,30;31
10204,1576271726560038912,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,Yes;No,Yes;No,No;No,,,,,,biotic,,,,,,,immaterial,,,,,2025-04-02 14:52:19.082410+00:00;2025-04-01 08:16:46.086828+00:00,15;42
10205,1487939684105916418,No;No,,Video game,,,,,mountain,,,,,,,,,,artificial_surfaces,artificial_surfaces,artificial_surfaces,Yes;Yes,"Image 2,Image 3,Image 4",No;Yes,No;No,No;Yes,,,,,,,,abiotic,abiotic,abiotic,,,,,immaterial,immaterial,immaterial,2025-04-03 22:15:25.460108+00:00;2025-04-08 09:18:51.356880+00:00,10;29
10206,1576422721541455872,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 16:20:54.459445+00:00;2025-04-01 15:58:29.124518+00:00,7;42
10208,1576724711295586305,No;Yes,mixed landscape types; fishing as sports?,Sport;Sport,,,,,,,,,,,,,water_bodies,"forest_and_seminatural_areas,water_bodies","forest_and_seminatural_areas,water_bodies",,,Yes;Yes,"Image 1,Image 2;Image 1,Image 2",Yes;Yes,Yes;Yes,Yes;Yes,,,,,,abiotic,biotic,biotic,,,,,material,material,material,,,2025-03-31 10:09:09.881765+00:00;2025-03-31 09:26:45.479642+00:00,30;31
10210,1577026701044817920,No;No,,,visual,Image 2,,,,,,,,,,,none;none,none;none,none;none,none;none,none;none,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-03-31 08:54:01.988202+00:00;2025-03-31 08:54:56.667974+00:00,7;15
10212,1577404188568743937,No;No,,Health;Health,,,,,,,,,,,,,,none,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,No;No,Yes;Yes,,,,,,,abiotic;abiotic,,,,,,,immaterial;immaterial,,,,2025-04-01 14:44:15.210260+00:00;2025-04-01 07:53:50.025103+00:00,7;42
10213,1577479685893607425,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-03-31 17:16:30.578697+00:00;2025-03-31 16:48:09.422197+00:00,7;17
10214,1577706178356051968,No;No,,,,,,,,,,,,,,,,artificial_surfaces;none,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,No;No,Yes;Yes,,,,,,,biotic;biotic,,,,,,,material;material,,,,2025-04-03 18:12:30.729199+00:00;2025-04-03 18:29:44.759379+00:00,10;28
10215,1577932670155251715,No;Yes,Read charcoal is biotic but still having doubts about it. ,,,,,,,,,,,,,,none,none,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,Yes;Yes,Yes;Yes,,,,,,biotic;biotic,biotic,,,,,,material;material,material;material,,,,2025-04-03 12:17:05.422134+00:00;2025-04-03 15:51:14.008961+00:00,15;17
10216,1488090679314026500,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-03-31 17:36:37.358941+00:00;2025-03-31 20:47:08.294044+00:00,7;31
10217,1578083665787367424,No;No,,,,,,,,,,,,,,,,artificial_surfaces,artificial_surfaces,,,Yes;Yes,"Image 1,Image 2;Image 1,Image 2",Yes;Yes,No;No,Yes;Yes,,,,,,,biotic;biotic,biotic;biotic,,,,,,material;material,material;material,,,2025-04-02 12:43:05.506089+00:00;2025-04-01 15:56:07.832814+00:00,7;42
10218,1578234660810739713,No;No,,,,,,,,,,,,,,,,none,,,,Yes;Yes,Image 1,No;Yes,No;No,No;Yes,,,,,,,abiotic,,,,,,,immaterial,,,,2025-04-03 18:53:10.402658+00:00;2025-04-09 10:07:02.950335+00:00,10;29
10219,1578385655838773248,No;No,,Food;Food,,,,,,,,,,,,,,none,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,No;No,Yes;Yes,,,,,,,biotic;biotic,,,,,,,material;material,,,,2025-04-02 12:37:52.142765+00:00;2025-04-01 15:57:41.491087+00:00,7;42
10220,1578536650736795648,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-02 14:55:59.819402+00:00;2025-04-01 08:19:37.388037+00:00,15;42
10221,1578763143110877184,No;Yes,Is this nature?,Health,,,,,,,,,,,,,none,none,,,,Yes;Yes,Image 1,No;Yes,No;Yes,No;Yes,,,,,,biotic,biotic,,,,,,material,immaterial,,,,2025-04-02 14:01:01.911131+00:00;2025-04-03 15:54:40.260495+00:00,15;17
10222,1578989635065511937,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-03-31 17:07:45.962980+00:00;2025-03-31 16:49:12.317308+00:00,7;17
10223,1579367122899460096,No;No,,,,,,,,,,,,,,,none;none,none,,,,Yes;Yes,Image 1,Yes;Yes,Yes;Yes,No;Yes,,,,,,abiotic;abiotic,abiotic,,,,,,material;material,material,,,,2025-04-03 17:17:59.751587+00:00;2025-04-03 18:24:48.431812+00:00,7;10
10224,1579442620417576961,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 18:38:29.068018+00:00;2025-04-03 18:57:14.302184+00:00,10;28
10225,1579895605257973761,No;No,,,,,,,,,,,,,,,none,none;forest_and_seminatural_areas,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,Yes;No,Yes;Yes,,,,,,biotic,biotic;biotic,,,,,,material,material;material,,,,2025-04-03 18:32:12.330032+00:00;2025-04-03 18:37:22.095958+00:00,10;28
10226,1580046600063393792,No;No,,,,,,,,,,,,,,,,forest_and_seminatural_areas,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,No;Yes,Yes;Yes,,,,,,abiotic,biotic;biotic,,,,,,material,material;material,,,,2025-04-03 13:57:39.505189+00:00;2025-04-01 13:14:10.651319+00:00,15;42
10227,1488317171537223681,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,Image 1,Yes;No,No;No,Yes;No,,,,,,,biotic,,,,,,,immaterial,,,,2025-04-01 14:51:19.527858+00:00;2025-04-01 12:59:53.035625+00:00,7;42
10228,1580197595133415427,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-01 14:09:09.765525+00:00;2025-04-01 13:40:49.090607+00:00,7;42
10233,1580952569689432065,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 12:46:39.019319+00:00;2025-04-01 14:38:45.734375+00:00,15;42
10234,1581103564696346625,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-01 14:11:03.277716+00:00;2025-04-01 12:54:11.817468+00:00,7;42
10235,1581254559628165120,No;No,,,visual,,,,,,,,,,,,,artificial_surfaces,,,,Yes;Yes,Image 1,No;Yes,No;No,No;Yes,,,,,,,biotic,,,,,,,material,,,,2025-04-03 22:50:51.336734+00:00;2025-04-07 16:07:17.188934+00:00,10;29
10238,1488392669114085376,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-03-31 17:06:25.528429+00:00;2025-03-31 16:44:26.671099+00:00,7;17
10239,1581707544577585157,No;No,,Sport;Sport,,,,,,,,,,,,,,artificial_surfaces,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,No;No,Yes;Yes,,,,,,,biotic;biotic,,,,,,,material;material,,,,2025-04-03 12:51:12.239190+00:00;2025-04-03 15:45:40.708213+00:00,15;17
10241,1582009534457208833,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 22:48:17.987255+00:00;2025-04-07 15:54:35.912294+00:00,10;29
10242,1582538016769265665,No;No,,Video game,,,,,,,,,,,,,,none;none,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,No;No,Yes;Yes,,,,,,,biotic;biotic,,,,,,,immaterial;immaterial,,,,2025-04-03 18:29:10.065578+00:00;2025-04-03 18:45:50.816641+00:00,10;28
10245,1583066499098742786,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 16:02:17.054911+00:00;2025-04-01 15:53:18.919396+00:00,17;42
10246,1583292991531151362,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-02 14:03:49.732804+00:00;2025-04-01 13:51:47.512131+00:00,15;42
10247,1583368488940601344,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 16:29:04.094526+00:00;2025-04-01 16:03:11.287399+00:00,7;42
10248,1583519483909791744,No;No,,,,,,,,,,,,,,,,,,,,No;No,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-02 14:11:40.895827+00:00;2025-04-01 08:16:10.285874+00:00,15;42
10251,1584123463609958400,No;No,,Food;Food,,,,,,,,,,,,,none;none,none;none,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,Yes;Yes,Yes;Yes,,,,,,biotic;biotic,biotic;biotic,,,,,,immaterial;immaterial,material;material,,,,2025-04-02 13:04:55.662593+00:00;2025-04-02 13:03:42.918604+00:00,15;17
10252,1584274458646261760,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 17:16:18.292154+00:00;2025-04-03 18:11:11.054331+00:00,7;10
10255,1584878438439350272,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 17:13:26.283123+00:00;2025-04-01 14:07:44.035599+00:00,7;42
10256,1585029433353973760,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-02 12:12:38.549698+00:00;2025-04-01 08:25:45.453317+00:00,17;42
10257,1585180428289576960,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 19:11:56.875158+00:00;2025-04-07 15:52:44.820098+00:00,10;29
10258,1585406920705609739,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 16:29:41.472916+00:00;2025-04-01 12:49:27.112963+00:00,7;42
10259,1585482418068373505,No;No,,,,,,,,,,,,,,,none;none,none;artificial_surfaces,none;none,none;none,none;none,Yes;Yes,Image 1;Image 1,Yes;Yes,No;No,Yes;Yes,,,,,,,biotic,,,,,,,material,,,,2025-03-31 08:40:23.316622+00:00;2025-03-31 08:42:03.797300+00:00,30;31
10260,1488845654030155776,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 18:31:28.672228+00:00;2025-04-05 11:17:08.703319+00:00,10;30
10262,1585859905369636869,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,Image 1,No;Yes,No;Yes,No;Yes,mushroom,,,,,biotic,biotic,,,,,,immaterial,immaterial,,,,2025-04-03 16:12:04.572604+00:00;2025-04-01 13:57:39.649160+00:00,7;42
10263,1585935402959048705,No;No,,,,,,,,,,,,,,,,"artificial_surfaces,water_bodies;artificial_surfaces,water_bodies",,,,Yes;Yes,Image 1;Image 1,Yes;Yes,No;No,Yes;Yes,,,,,,,abiotic;abiotic,,,,,,,material;material,,,,2025-04-01 14:29:18.199936+00:00;2025-04-01 12:49:07.611090+00:00,7;42
10264,1586086397957767168,No;No,,,,,,,,,,,,,,animal close-up,,none;other,,,,No;Yes,Image 1;Image 1,Yes;Yes,No;No,Yes;Yes,,bird,,,,,biotic;biotic,,,,,,,material;material,,,,2025-03-31 09:25:14.091470+00:00;2025-03-31 09:23:38.233202+00:00,30;31
10265,1586312890331680773,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 19:16:47.358519+00:00;2025-04-08 09:33:41.973241+00:00,10;29
10266,1586388387820294146,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 22:06:44.622509+00:00;2025-04-07 09:54:10.295828+00:00,10;29
10267,1586539382814969862,No;No,,Sport;Sport,,,,,,,,pitch,,,,,,artificial_surfaces;artificial_surfaces,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,No;No,Yes;Yes,,,,,,,biotic;abiotic,,,,,,,material;material,,,,2025-04-03 18:56:01.319867+00:00;2025-04-05 11:48:37.167601+00:00,10;30
10268,1586690377729429507,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-01 13:54:53.646445+00:00;2025-04-01 13:33:35.383221+00:00,7;42
10271,1488996648990777349,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-01 09:57:05.334586+00:00;2025-04-01 07:44:21.358497+00:00,1;42
10272,1587294357379391488,No;No,,Sport,,,,,,,,,,,,,,artificial_surfaces,,,,Yes;Yes,Image 1,No;Yes,No;No,No;Yes,,,,,,,abiotic,,,,,,,material,,,,2025-04-03 22:29:57.661991+00:00;2025-04-07 16:05:46.814298+00:00,10;29
10273,1587445352394891264,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 15:57:23.975114+00:00;2025-04-01 14:46:34.065177+00:00,17;42
10275,1587898337230979077,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 16:00:55.962604+00:00;2025-04-01 14:48:15.590004+00:00,7;42
10276,1588049331759742977,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,No;No,Yes;Yes,,,,,,,biotic;biotic,,,,,,,immaterial;immaterial,,,,2025-04-02 14:07:26.020163+00:00;2025-04-01 13:26:27.184236+00:00,15;42
10277,1588426819551862785,No;No,,,,,,,,,,,,,,,,forest_and_seminatural_areas,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,No;No,Yes;Yes,,,,,,,biotic;biotic,,,,,,,material;material,,,,2025-04-02 14:10:13.265624+00:00;2025-04-01 13:04:48.619657+00:00,15;42
10278,1588653311917367296,No;No,,,,,,,,,,,,,,,none;none,artificial_surfaces;none,none;none,none;none,none;none,Yes;Yes,Image 1,Yes;No,No;No,Yes;No,,,,,,,abiotic,,,,,,,material,,,,2025-03-31 09:15:36.393644+00:00;2025-03-31 09:38:55.207320+00:00,7;42
10279,1588804306953650176,No;No,,,,,,,,,,,,,,,none,,,,,Yes;Yes,,Yes;Yes,Yes;Yes,No;No,,,,,,abiotic;abiotic,,,,,,,material;material,,,,,2025-04-03 16:09:07.572137+00:00;2025-04-03 16:14:37.922100+00:00,7;17
10281,1589181794125242368,No;No,,,,,,,,,,,,,,,none;none,forest_and_seminatural_areas;forest_and_seminatural_areas,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,Yes;Yes,Yes;Yes,,,,,,biotic;biotic,biotic;biotic,,,,,,material;material,material;material,,,,2025-04-03 15:54:23.082902+00:00;2025-04-03 18:12:07.906896+00:00,7;10
10282,1478351505153536013,No;No;No,,,,,,,,,,,,,,,none;none;forest_and_seminatural_areas,none;artificial_surfaces,artificial_surfaces;artificial_surfaces,,,Yes;Yes;Yes,"Image 1,Image 2;Image 1,Image 2;Image 1,Image 2",Yes;Yes;Yes,Yes;Yes;Yes,Yes;Yes;Yes,snow,,,,,abiotic;abiotic;biotic,abiotic;abiotic,abiotic;abiotic,,,,,material;material;material,material;material,material;material,,,2025-03-31 09:14:33.343496+00:00;2025-03-31 09:13:33.043757+00:00;2025-03-31 09:12:27.859026+00:00,17;28;30
10283,1489147643884363778,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-03-31 17:13:21.307559+00:00;2025-03-31 16:47:24.625616+00:00,7;17
10284,1589408286654500864,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 16:01:50.808530+00:00;2025-04-01 13:51:19.221007+00:00,7;42
10285,1589634779133222915,No;No,,,,,,,,,,,,,,,,none,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,No;No,Yes;Yes,,,,,,,biotic;biotic,,,,,,,immaterial;material,,,,2025-04-01 14:33:56.161143+00:00;2025-04-01 13:42:16.344364+00:00,7;42
10286,1589861271423549441,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 13:15:21.211623+00:00;2025-04-01 12:59:36.573083+00:00,15;42
10287,1590012266459856896,No;No,,,,,,,,,,,,,,,,forest_and_seminatural_areas,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,No;No,Yes;Yes,,,,,,,biotic;biotic,,,,,,,material;material,,,,2025-03-31 09:06:08.850293+00:00;2025-03-31 09:05:24.163452+00:00,17;28
10288,1590238758938767360,No;No,,,,,,,,,,,,,,,,,,,,No;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-03-31 10:11:00.982652+00:00;2025-03-31 09:28:26.649577+00:00,30;31
10289,1590314256368807936,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 16:07:53.997656+00:00;2025-04-01 15:38:19.951098+00:00,17;42
10290,1590465251296051200,No;No,,Health;Health,,,,,,,,,,,,,,none,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,No;No,Yes;Yes,,,,,,,abiotic;biotic,,,,,,,immaterial;immaterial,,,,2025-04-03 16:11:37.936571+00:00;2025-04-01 07:49:04.421924+00:00,7;42
10293,1590918236119633921,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 18:28:08.292501+00:00;2025-04-03 18:49:22.092229+00:00,10;28
10294,1489525131235840003,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 18:46:04.734060+00:00;2025-04-08 09:47:14.512415+00:00,10;29
10295,1591069231088640005,No;No,,,,,,,,,,,,,,,,artificial_surfaces;artificial_surfaces,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,No;No,Yes;Yes,,,,,,,biotic;biotic,,,,,,,material;material,,,,2025-04-03 17:13:56.122638+00:00;2025-04-03 18:06:27.172857+00:00,7;10
10298,1591748708269711364,No;No,,,,,,,,,,,,,,,,artificial_surfaces,artificial_surfaces,,,Yes;Yes,"Image 1,Image 2;Image 1,Image 2",Yes;Yes,No;No,Yes;Yes,,,,,,,biotic;biotic,biotic;biotic,,,,,,material;material,material;material,,,2025-03-31 17:33:12.000810+00:00;2025-04-02 14:05:43.611335+00:00,7;15
10301,1592126195625529345,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 17:12:34.421594+00:00;2025-04-01 15:58:04.976226+00:00,7;42
10302,1592428185597116416,No;No,,,,,,,,,,,,,,,,none,,,,Yes;Yes,Image 1;Image 1,Yes;Yes,No;No,Yes;Yes,,,,,,,biotic;biotic,,,,,,,immaterial;immaterial,,,,2025-04-01 14:49:48.290347+00:00;2025-04-01 12:52:23.304830+00:00,7;42
10303,1592579180528488451,No;Yes,"mouse, but clear meaning no animal",,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 18:43:03.018383+00:00;2025-04-03 18:46:57.567960+00:00,10;28
10304,1592881170353573889,No;No,,,,,,,desert,,,,,,,,water_bodies,water_bodies;forest_and_seminatural_areas,forest_and_seminatural_areas;water_bodies,artificial_surfaces,forest_and_seminatural_areas;water_bodies,Yes;Yes,"Image 1,Image 2,Image 3,Image 4;Image 1,Image 2,Image 3,Image 4",Yes;Yes,No;Yes,Yes;Yes,,,,,,abiotic,biotic;biotic,biotic;biotic,biotic;biotic,biotic;biotic,,,immaterial,material;material,material;material,material;material,material;material,2025-04-03 13:01:44.654708+00:00;2025-04-01 14:41:39.814749+00:00,15;42
10305,1489600628737421314,No;No,,Health,,,,,,,,,,,,,none,,,,,Yes;Yes,,Yes;No,Yes;No,No;No,,,,,,abiotic,,,,,,,material,,,,,2025-04-03 17:10:02.624382+00:00;2025-04-01 14:42:45.758504+00:00,7;42
10306,1593107662857973760,No;No,,,,,,,,,,,,,,,,,,,,Yes;Yes,,No;No,No;No,No;No,,,,,,,,,,,,,,,,,,2025-04-03 12:07:09.168424+00:00;2025-04-01 14:45:43.825103+00:00,15;42
